,par,sst,eastward_wind,northward_wind
2011-02-14,,2.678703,-0.4956473,4.065932
2011-02-15,,2.6791368,-5.1838865,5.42244
2011-02-16,,2.7713132,-5.6451035,7.5916924
2011-02-17,,2.9208772,-2.6250627,8.436935
2011-02-18,,2.8700085,2.4874651,8.257547
2011-02-19,,2.5873997,6.623472,2.341762
2011-02-20,,2.536962,6.6662807,2.421554
2011-02-21,,2.463485,5.3935337,7.6049943
2011-02-22,,2.3447876,8.808217,10.225041
2011-02-23,,1.9704417,5.003683,7.481494
2011-02-24,,1.794354,-0.71132815,8.790339
2011-02-25,,1.7617453,0.3792341,10.928536
2011-02-26,,1.8617448,4.7388325,9.63178
2011-02-27,,1.8900067,5.6638813,7.344936
2011-02-28,,1.8665267,9.408866,1.9715611
2011-03-01,,1.7795702,7.4662666,5.8064733
2011-03-02,,1.6987013,7.467501,7.356159
2011-03-03,,1.573481,13.54405,-1.305685
2011-03-04,,1.497398,1.7634138,-3.3879185
2011-03-05,,1.4582665,2.426388,-10.219503
2011-03-06,,1.3330476,5.852211,-3.6628418
2011-03-07,,1.2091357,9.624163,6.24292
2011-03-08,,1.1452265,3.8777413,8.880552
2011-03-09,,2.4665275,3.4447474,11.040269
2011-03-10,,2.0578334,6.2631974,8.402085
2011-03-11,,1.9604399,2.7303572,3.5646625
2011-03-12,,1.6630474,3.374986,-2.002302
2011-03-13,,1.5982692,5.090611,-3.8120186
2011-03-14,,1.5308771,4.7101912,-2.4719796
2011-03-15,,1.3991407,6.414188,7.6166506
2011-03-16,,1.2682681,4.7567873,8.69352
2011-03-17,,1.1504424,2.0845354,9.393073
2011-03-18,,2.047399,2.3255022,7.4516115
2011-03-19,,2.0843532,3.798012,6.9572964
2011-03-20,,2.0700047,6.0827355,5.482066
2011-03-21,5.162772,2.034356,1.0489397,1.3448242
2011-03-22,,1.9556566,6.0713935,-6.4802876
2011-03-23,,1.8352196,8.2080145,-0.5122349
2011-03-24,,1.7113076,6.3375626,-8.232854
2011-03-25,,1.601743,0.44299665,-9.877692
2011-03-26,,1.5843532,3.3362026,-5.934082
2011-03-27,,1.630444,0.969315,-4.318729
2011-03-28,,1.558266,-0.7152274,-3.7145298
2011-03-29,8.697217,1.4321793,1.3210449,-1.8108538
2011-03-30,,1.3617487,5.8150043,-2.997698
2011-03-31,,1.2313087,5.8821497,0.97143555
2011-04-01,,1.1591372,3.1626744,3.0895298
2011-04-02,,1.1860923,0.54052037,6.707108
2011-04-03,,1.2208756,8.782073,7.8930383
2011-04-04,,1.2378328,7.7584753,5.1798897
2011-04-05,,1.3965255,3.5824847,0.6929199
2011-04-06,11.662483,1.4187025,-2.2413087,3.2012625
2011-04-07,,1.3839191,0.96547157,3.5665526
2011-04-08,,1.3247867,3.915353,2.8296804
2011-04-09,,1.2873986,9.035916,-0.80014646
2011-04-10,,1.2287014,6.2369976,3.009703
2011-04-11,,1.1787016,5.2597446,4.174268
2011-04-12,,1.1017417,4.1401157,3.7034876
2011-04-13,,1.0634845,5.97922,6.1503067
2011-04-14,12.893224,1.0626154,3.5132325,6.4128556
2011-04-15,,1.0882688,5.924972,7.2979913
2011-04-16,,1.0969636,10.099051,7.1833706
2011-04-17,,1.029135,12.708056,0.76052594
2011-04-18,,1.0095719,10.698459,-5.7172084
2011-04-19,,1.3787072,3.9157226,0.12015206
2011-04-20,,1.7852253,2.573856,-0.17091936
2011-04-21,,1.7560929,1.7506208,4.935484
2011-04-22,16.969643,1.6121787,9.81423,0.97084963
2011-04-23,,1.5286971,6.256515,-0.3787179
2011-04-24,,1.459137,1.7872698,4.809647
2011-04-25,,1.3465297,2.340876,3.4370606
2011-04-26,,1.248705,7.245236,3.6216588
2011-04-27,,1.1443548,11.983342,0.982394
2011-04-28,,1.1082631,6.730573,-1.164209
2011-04-29,,1.1247903,1.8623047,-1.3101075
2011-04-30,16.775867,3.3395717,0.74813753,-2.4671874
2011-05-01,,3.350006,-1.9097726,-1.5509696
2011-05-02,,3.4243562,-3.1877441,-0.19536133
2011-05-03,,3.0965285,-2.9407995,0.006047712
2011-05-04,,3.3813078,4.0024204,3.754213
2011-05-05,,3.4056582,-2.5438826,-0.4980399
2011-05-06,,3.5065267,-6.0195103,-1.9202079
2011-05-07,,3.7530518,5.0290456,2.1331403
2011-05-08,26.630474,3.931309,6.6356583,0.8791713
2011-05-09,,4.6691375,6.0519533,-3.1545131
2011-05-10,,4.7856603,-1.5455706,-3.435791
2011-05-11,,4.8091393,-8.215632,-1.3262556
2011-05-12,,4.7687035,-9.435338,0.94990236
2011-05-13,,4.9387007,-5.7893763,3.6848564
2011-05-14,,5.4030495,-0.6877023,1.909689
2011-05-15,,5.8030477,-0.8457031,-0.07105887
2011-05-16,38.83032,6.07305,-6.3196845,-2.6135812
2011-05-17,,6.073485,-10.373291,-3.6402624
2011-05-18,,6.1104445,-8.312535,-1.0942593
2011-05-19,,6.1426177,-6.172398,-0.43348214
2011-05-20,,6.2291365,-4.6941824,-1.8876185
2011-05-21,,6.3173976,-1.9544154,1.2345773
2011-05-22,,6.3687043,0.9036272,1.5076451
2011-05-23,,6.452183,-4.9479074,0.51592493
2011-05-24,27.428396,6.4926133,0.23873465,0.72242606
2011-05-25,,6.5573983,3.3411481,0.84103656
2011-05-26,,6.555222,7.0111885,-4.377051
2011-05-27,,6.6630473,-0.25940987,0.9717355
2011-05-28,,6.9373994,-3.70934,2.4143345
2011-05-29,,7.023483,-1.45881,1.409954
2011-05-30,,7.3847933,2.1788714,3.1785505
2011-05-31,,7.516092,5.0157647,4.160791
2011-06-01,31.185171,7.574349,6.124414,3.0258648
2011-06-02,,7.606091,-1.3878,0.5013463
2011-06-03,,7.670003,2.066211,2.540339
2011-06-04,,7.7021775,7.938672,2.6132045
2011-06-05,,7.7039185,10.243297,1.6184989
2011-06-06,,7.9508696,2.6820312,2.0130093
2011-06-07,,7.9913116,-1.1614048,-0.6108259
2011-06-08,,8.692617,-4.5745955,-4.4365373
2011-06-09,33.71275,8.719133,-6.0645785,-3.3422573
2011-06-10,,8.662177,-6.660226,-3.2037458
2011-06-11,,8.77218,-6.849114,-4.19677
2011-06-12,,8.815226,-9.041741,-2.2337124
2011-06-13,,8.904354,-7.635233,-1.263358
2011-06-14,,8.919574,-6.7404995,-2.7112026
2011-06-15,,8.927832,-6.338637,-2.8224192
2011-06-16,,8.978264,-5.1325893,-4.1340194
2011-06-17,57.286873,9.141309,-5.3641114,-3.1395228
2011-06-18,,9.42174,-6.6813893,-2.5831752
2011-06-19,,9.670441,-6.7361608,-2.5323172
2011-06-20,,9.697398,-6.1340613,-2.6526227
2011-06-21,,9.472181,-7.9116073,-5.061377
2011-06-22,,9.400873,-5.869552,0.20108818
2011-06-23,,9.341306,3.4589424,2.377832
2011-06-24,,9.20479,0.54674244,-0.7901018
2011-06-25,38.11434,9.172618,1.2658342,-2.005169
2011-06-26,,10.109137,0.6562221,-1.1246372
2011-06-27,,10.588267,-3.0802455,-2.090583
2011-06-28,,10.71044,-5.0112233,-2.3770509
2011-06-29,,10.76001,3.802797,0.5833845
2011-06-30,,10.312614,1.5225865,-1.949449
2011-07-01,,10.253921,-1.7407366,-1.9251325
2011-07-02,,10.206527,1.4142996,-2.1944265
2011-07-03,34.118923,10.546088,1.8722587,-2.539195
2011-07-04,,10.588702,-1.1777833,-2.7041016
2011-07-05,,10.441309,-0.9369559,-2.308266
2011-07-06,,10.410875,0.17749721,-2.775328
2011-07-07,,10.42218,-1.3507603,-2.4662945
2011-07-08,,10.679573,-2.2851143,-2.6667411
2011-07-09,,10.876527,-1.1050781,1.4050293
2011-07-10,,11.067397,0.71194893,-0.36280692
2011-07-11,40.815067,11.121747,0.97736466,-3.905113
2011-07-12,,11.181313,-0.49375,-2.43238
2011-07-13,,11.165656,4.1225934,0.08228934
2011-07-14,,11.123048,10.057897,1.6802526
2011-07-15,,11.099571,10.3874445,0.11784319
2011-07-16,,11.149137,2.4441617,-1.3873883
2011-07-17,,11.162612,0.24504046,-1.3440778
2011-07-18,,10.582615,-4.1169505,0.40181363
2011-07-19,28.308401,10.650441,-1.2678502,4.16017
2011-07-20,,10.719136,2.3312848,1.4560547
2011-07-21,,10.854788,2.052525,0.63992745
2011-07-22,,10.801744,4.853941,1.6344726
2011-07-23,,10.693919,1.4128697,-1.3326242
2011-07-24,,10.611742,-5.5794854,-2.7595146
2011-07-25,,10.645226,-6.092641,-3.6146483
2011-07-26,,10.702612,-2.1695662,0.3302525
2011-07-27,26.690632,11.141314,3.348828,0.2611607
2011-07-28,,11.080873,0.020291574,-0.81149554
2011-07-29,,11.1021805,-1.7483817,-0.89704937
2011-07-30,,11.456526,-1.5781808,-2.083838
2011-07-31,,11.89392,-3.4533272,-1.0345982
2011-08-01,,12.33609,-1.1205776,-0.42293528
2011-08-02,,12.546964,0.31962192,-1.4086077
2011-08-03,,12.190005,3.6408412,-1.4869977
2011-08-04,38.092236,11.473481,2.4324498,-3.981871
2011-08-05,,11.171312,1.80798,-3.069329
2011-08-06,,11.115658,-1.9658692,-5.0271416
2011-08-07,,10.985219,-2.527902,-4.3683734
2011-08-08,,10.9573965,-6.9302244,-1.8285505
2011-08-09,,10.923482,-3.8163226,-3.1040876
2011-08-10,,10.936093,-0.22276786,-3.098807
2011-08-11,,10.896529,2.7930245,-0.54960936
2011-08-12,26.244486,10.8665285,2.9668596,0.84740514
2011-08-13,,10.872174,1.7455636,1.9648995
2011-08-14,,10.85218,-1.6875697,1.8648926
2011-08-15,,11.257833,-1.3603445,1.7105818
2011-08-16,,11.263051,-2.1558106,3.1355817
2011-08-17,,11.082615,-2.4453473,3.4601145
2011-08-18,,10.686526,-2.4231584,3.020982
2011-08-19,,10.576529,-4.1497836,1.9223284
2011-08-20,31.631132,10.561311,-2.2776785,5.1272182
2011-08-21,,10.519571,-1.7138393,4.6985493
2011-08-22,,10.443048,-2.2152832,4.270438
2011-08-23,,10.737829,3.065304,1.7245605
2011-08-24,,11.055655,2.2512765,0.8920759
2011-08-25,,11.097832,-2.7919781,-1.6318778
2011-08-26,,11.082612,-4.747468,-1.880692
2011-08-27,,11.086963,-1.527274,-0.32961076
2011-08-28,19.809145,11.060441,-1.5322195,-2.118485
2011-08-29,,10.999567,-3.6160853,-1.4030552
2011-08-30,,10.903051,-6.6416574,-0.12511161
2011-08-31,,10.578264,-5.2736535,-2.1858678
2011-09-01,,10.581312,-3.3220563,1.2416713
2011-09-02,,10.46566,-2.0134208,0.3344029
2011-09-03,,10.402182,-1.3988281,2.4440498
2011-09-04,,10.381747,-1.5657296,4.055357
2011-09-05,22.378632,10.212181,-0.7910784,1.4969935
2011-09-06,,10.066097,-4.1583705,1.4080218
2011-09-07,,9.869574,-2.3128347,6.0560336
2011-09-08,,9.82783,-1.7177874,5.310212
2011-09-09,,9.759134,-2.5154924,2.6673899
2011-09-10,,9.7174,-0.29381278,1.0355259
2011-09-11,,9.751747,1.3274275,1.458803
2011-09-12,,9.817401,-4.15196,-2.3450754
2011-09-13,12.8993225,9.7500105,-1.3452916,2.6040876
2011-09-14,,9.669569,-1.2288295,0.54640067
2011-09-15,,9.556532,4.671268,0.08591657
2011-09-16,,9.454785,8.031082,-2.0467424
2011-09-17,,9.358701,7.792634,-2.254032
2011-09-18,,9.238702,4.3753486,-0.66732
2011-09-19,,9.212617,-2.8745327,1.0091518
2011-09-20,,9.209138,-5.162821,6.035128
2011-09-21,10.969947,9.21305,-2.4501884,3.6100864
2011-09-22,,9.208704,-6.0134974,5.315109
2011-09-23,,9.122619,-6.7327147,3.0785365
2011-09-24,,8.85609,-3.3605468,1.1325265
2011-09-25,,8.623053,0.1631836,3.9781947
2011-09-26,,8.523484,-1.6791224,3.3206682
2011-09-27,,8.534791,3.4316127,3.831557
2011-09-28,,8.530876,1.9624373,4.396959
2011-09-29,12.591937,8.519138,6.493541,4.236928
2011-09-30,,8.456095,5.477051,-4.35851
2011-10-01,,8.406092,1.0011231,3.726451
2011-10-02,,8.36175,5.72523,4.09186
2011-10-03,,8.300442,5.266776,4.8053155
2011-10-04,,8.258266,-0.64870954,4.4665666
2011-10-05,,8.304789,-2.2155204,0.5720494
2011-10-06,,8.310005,-5.155371,0.43307757
2011-10-07,,8.29522,-5.9885325,-6.6930456
2011-10-08,,8.23566,2.2666643,-7.324407
2011-10-09,,8.208266,-0.9422852,5.703188
2011-10-10,,8.160009,0.17682756,6.3323174
2011-10-11,,8.090003,-1.4916295,-0.19247349
2011-10-12,,8.099138,-0.3597726,-2.672691
2011-10-13,,8.101312,3.8234723,-3.3438547
2011-10-14,,8.100874,2.8969378,6.446582
2011-10-15,,8.09653,6.715172,5.181208
2011-10-16,,8.042185,8.821365,3.10655
2011-10-17,,7.939131,3.1907227,2.9759417
2011-10-18,,7.890011,-4.6225724,4.52673
2011-10-19,,7.8291373,-3.0663505,6.0675573
2011-10-20,,7.7687035,7.9555736,2.4664412
2011-10-21,,7.735223,6.5975723,-5.508224
2011-10-22,,7.7095723,-1.3756627,1.0044574
2011-10-23,,7.701311,-1.3231096,6.929255
2011-10-24,,7.6700053,3.2435129,7.175893
2011-10-25,,7.650437,9.0348215,4.084082
2011-10-26,,7.6039214,0.5828404,2.28471
2011-10-27,,7.6160874,-1.4778321,4.117704
2011-10-28,,7.5882688,-0.5555036,5.7220635
2011-10-29,,7.527401,4.8214846,4.3396554
2011-10-30,,7.477397,3.631815,3.0561314
2011-10-31,,7.4513097,-0.5460798,-3.274463
2011-11-01,,7.3704424,-7.984382,-0.45200893
2011-11-02,,7.24653,-5.3015904,-1.8677386
2011-11-03,,7.164786,-5.507052,-0.52647877
2011-11-04,,7.103919,-6.055748,6.1924872
2011-11-05,,7.0608735,-1.0020299,7.2633023
2011-11-06,,6.983486,1.7478446,4.7864885
2011-11-07,,6.9434814,12.86635,3.0330846
2011-11-08,,7.0217443,10.19075,-2.8223076
2011-11-09,,7.066531,7.0043736,3.4342704
2011-11-10,,7.07001,7.1724052,1.9810686
2011-11-11,,7.0304418,5.1944265,4.168464
2011-11-12,,6.964354,6.3530693,3.2635255
2011-11-13,,6.9221764,8.0618725,1.2668946
2011-11-14,,6.904788,8.074763,-10.71912
2011-11-15,,6.9208746,4.7141323,-3.6976283
2011-11-16,,6.870007,8.751674,-3.3884068
2011-11-17,,6.7756586,5.274456,-4.173291
2011-11-18,,6.7278295,4.1736746,-4.804841
2011-11-19,,6.703483,-2.7240305,-5.8859305
2011-11-20,,6.623486,0.7963379,2.636684
2011-11-21,,6.590876,0.4610282,4.7651367
2011-11-22,,6.5287013,3.2841656,7.609347
2011-11-23,,6.5078325,-1.0260742,6.2589703
2011-11-24,,6.485219,7.8744907,7.2268414
2011-11-25,,6.455224,3.180671,4.5904365
2011-11-26,,6.4560957,-2.9373116,-3.8441126
2011-11-27,,6.51392,-2.8620815,-5.315053
2011-11-28,,6.5056605,-2.3796387,-7.7702847
2011-11-29,,6.4704404,-3.9881139,6.8475585
2011-11-30,,6.3813133,2.6799664,9.433517
2011-12-01,,6.3117476,6.1768136,9.786482
2011-12-02,,6.274357,0.51527625,-0.36060268
2011-12-03,,6.246529,2.522454,3.7824776
2011-12-04,,6.2043524,-2.8401647,8.660129
2011-12-05,,6.142176,-2.3853586,5.996889
2011-12-06,,6.036093,1.0161482,4.6812153
2011-12-07,,6.416094,8.008301,1.4906459
2011-12-08,,6.4160924,3.7860909,2.0813966
2011-12-09,,6.396962,-2.7234097,4.828962
2011-12-10,,6.363922,-4.709877,-1.4664341
2011-12-11,,6.3174043,-4.2754745,-7.4086146
2011-12-12,,6.2787013,-3.7583427,-0.47976422
2011-12-13,,6.2230515,-3.410484,6.597349
2011-12-14,,6.1339192,-4.5850306,7.8495607
2011-12-15,,6.084791,-1.3842424,8.840262
2011-12-16,,6.3178325,0.7668457,6.1083217
2011-12-17,,6.2313113,-0.043477956,5.63298
2011-12-18,,6.224352,-1.0921805,3.1666296
2011-12-19,,6.0986977,-6.3561664,-1.0288296
2011-12-20,,6.019571,-5.907038,-2.569901
2011-12-21,,5.952182,-3.5462542,2.3642857
2011-12-22,,6.1095686,-0.35014647,6.540095
2011-12-23,,6.221742,-1.5046387,11.182624
2011-12-24,,6.1982646,10.238902,3.1580358
2011-12-25,,6.058704,2.3593261,10.414921
2011-12-26,,5.9752226,13.1978655,0.38154298
2011-12-27,,5.916959,6.7676897,3.4649832
2011-12-28,,5.8174014,7.5313196,-3.6526785
2011-12-29,,5.7247887,-6.3852887,1.0577148
2011-12-30,,5.679138,-4.9774623,3.204792
2011-12-31,,5.669573,-3.2464356,1.7242606
2012-01-01,,5.093048,-5.412528,11.227316
2012-01-02,,4.7739177,-4.506578,12.809793
2012-01-03,,4.8878307,-7.65316,10.870382
2012-01-04,,5.024353,-6.5808454,8.314293
2012-01-05,,4.9243574,-5.273486,1.7827777
2012-01-06,,4.6608753,-3.3974888,0.22145647
2012-01-07,,4.3526173,-3.5822613,-0.13280553
2012-01-08,,4.7643538,1.5331961,-2.7779646
2012-01-09,,5.253922,-1.699421,2.1847098
2012-01-10,,5.2326155,-3.6300154,8.897531
2012-01-11,,4.7434826,-1.5841309,8.034236
2012-01-12,,4.706961,-3.6306152,4.3740654
2012-01-13,,4.4843535,-1.0092494,0.09601702
2012-01-14,,4.05305,0.525565,4.383426
2012-01-15,,3.633484,3.5736747,8.459256
2012-01-16,,3.3256598,5.9896274,1.2663016
2012-01-17,,3.1382685,2.5620258,7.6580987
2012-01-18,,2.872183,-1.4400809,7.849407
2012-01-19,,3.5360916,-1.323298,8.632248
2012-01-20,,4.2078314,-0.57458144,5.254764
2012-01-21,,4.126096,-0.6854562,5.0236955
2012-01-22,,3.8521807,-2.8681014,6.1868863
2012-01-23,,3.7426147,-1.3469517,5.093066
2012-01-24,,3.5021746,6.0842705,8.061607
2012-01-25,,3.8021772,0.6221261,8.39797
2012-01-26,,3.770878,-2.1571639,11.758991
2012-01-27,,3.8556626,0.86771065,10.765995
2012-01-28,,3.8608744,2.0905762,8.394608
2012-01-29,,3.8643534,2.011077,6.2640905
2012-01-30,,3.6591384,1.1018624,5.165416
2012-01-31,,3.605657,1.9008859,8.07657
2012-02-01,,3.411751,2.0228028,9.239474
2012-02-02,,3.211313,0.4988909,10.109996
2012-02-03,,3.583049,4.0009627,10.249526
2012-02-04,,3.6708786,0.068450056,9.053669
2012-02-05,,3.703052,-3.9151158,9.957526
2012-02-06,,3.4856567,-2.6971471,1.3701032
2012-02-07,,3.2400062,3.4384067,7.260777
2012-02-08,,3.0891352,3.657659,8.170905
2012-02-09,,2.8491397,3.2452078,8.828718
2012-02-10,,2.6987014,7.9435477,9.331968
2012-02-11,,2.4647853,5.3821917,3.3504744
2012-02-12,,2.173917,7.7345634,-2.7180176
2012-02-13,,2.0073986,2.3436732,5.184619
2012-02-14,,2.852177,-5.563107,-4.4470425
2012-02-15,,3.4369614,-0.60595006,2.7907226
2012-02-16,,3.4139192,1.9938128,10.108434
2012-02-17,,3.222619,4.067662,8.213072
2012-02-18,,3.0047872,-0.1315639,7.5334754
2012-02-19,,2.7339172,3.743234,0.6767578
2012-02-20,,2.8008742,3.747196,5.7245607
2012-02-21,,2.8165283,5.515918,-0.4462193
2012-02-22,,2.7056594,4.987493,3.2551548
2012-02-23,,2.4587045,6.0011787,-3.158845
2012-02-24,,2.298702,4.792948,-0.8479701
2012-02-25,,2.0882688,5.373493,-3.7008579
2012-02-26,,2.0065281,5.6981654,-1.0236956
2012-02-27,,1.963485,-1.6959194,8.899888
2012-02-28,,1.9400091,5.239802,6.8424735
2012-02-29,,1.8526094,6.6291504,4.042794
2012-03-01,,1.774357,3.1719656,3.4287946
2012-03-02,,1.7056566,8.699812,-6.8834333
2012-03-03,,2.9487014,3.8071916,-0.36646205
2012-03-04,,3.0782683,-1.480957,6.1051965
2012-03-05,,3.027397,1.5939244,6.7538643
2012-03-06,,2.935657,0.72835517,5.437535
2012-03-07,,2.863918,-0.92003345,6.774742
2012-03-08,,2.9434829,1.8223075,7.030127
2012-03-09,,3.1491394,2.6819615,8.962716
2012-03-10,,3.1204383,7.407861,4.1490445
2012-03-11,,2.9760888,3.138372,5.9922085
2012-03-12,,2.7960987,5.7621584,-3.9887486
2012-03-13,,2.6469607,5.7051897,-4.337772
2012-03-14,,2.5713117,6.0956335,-3.2157297
2012-03-15,,2.3804414,3.1115654,10.056662
2012-03-16,,2.6421788,12.222433,4.628983
2012-03-17,,2.4965303,12.676967,-1.1760533
2012-03-18,,2.4087033,10.101318,3.011356
2012-03-19,,2.8856573,2.6844726,3.3363352
2012-03-20,14.7617235,2.7873974,-0.8729143,3.5648994
2012-03-21,,2.8482692,-0.05302037,3.1934571
2012-03-22,,2.5921803,-1.8143345,2.002009
2012-03-23,,2.4239182,2.4731097,-2.8473074
2012-03-24,,2.2543533,4.670954,-0.41472515
2012-03-25,,2.1026108,3.5084264,-4.9072895
2012-03-26,,2.0008783,-4.113358,2.9760115
2012-03-27,,1.9600074,5.1839705,2.8702707
2012-03-28,6.549085,3.0513093,3.4276366,-0.2923061
2012-03-29,,3.0717442,-4.471282,-1.0090193
2012-03-30,,3.0891352,-0.31748047,-5.7046037
2012-03-31,,1.9669601,0.94644254,-5.376088
2012-04-01,,2.0952227,-2.3354073,3.411914
2012-04-02,,2.3339207,-2.439802,1.306522
2012-04-03,,2.4947882,3.9408274,3.9086983
2012-04-04,,2.5026193,6.8177595,-2.7710102
2012-04-05,14.399489,2.3065252,2.8467774,-2.8164341
2012-04-06,,2.1621797,5.8831263,-1.185233
2012-04-07,,2.0482655,5.492376,-5.9314804
2012-04-08,,1.950876,3.7127302,-2.0287528
2012-04-09,,1.9356583,1.5112026,3.9393415
2012-04-10,,1.9630551,-3.9349608,3.583538
2012-04-11,,1.9295721,-6.687737,-5.0742116
2012-04-12,,1.7943553,0.8417899,0.11416713
2012-04-13,15.396711,1.7069609,-0.4885533,-4.8613
2012-04-14,,1.6569625,0.15196708,-1.7482421
2012-04-15,,1.6386985,-1.5719447,0.33222657
2012-04-16,,1.6130477,5.335247,4.10708
2012-04-17,,1.5082649,0.38299385,1.1095424
2012-04-18,,1.5865319,-3.7319477,-1.6351492
2012-04-19,,1.6852205,1.6634417,1.6081125
2012-04-20,,1.8447902,0.5316546,-0.23410994
2012-04-21,26.656626,1.7108765,-7.4713726,-1.2834263
2012-04-22,,1.6743549,-5.493485,-3.052595
2012-04-23,,1.7352228,-1.9001046,-0.40179268
2012-04-24,,1.7121807,-2.7691545,-0.0867048
2012-04-25,,1.5943524,2.3433874,2.4347587
2012-04-26,,1.4891384,0.39637277,2.2027414
2012-04-27,,1.3743578,-2.5526297,4.7876883
2012-04-28,,1.3087039,4.64698,-4.2705636
2012-04-29,23.108849,1.3034813,4.1851144,-0.4176967
2012-04-30,,1.3060913,8.439767,1.4379743
2012-05-01,,1.4656558,8.231955,2.866141
2012-05-02,,1.5691369,3.1854143,0.51990795
2012-05-03,,1.5508702,0.40309012,-5.8297296
2012-05-04,,1.9726164,-1.7154018,-1.4336774
2012-05-05,,2.2769616,-7.1092496,1.0478445
2012-05-06,,2.4691374,-11.9256,2.0175712
2012-05-07,22.903774,2.7952218,0.014620536,4.3348913
2012-05-08,,3.1595685,8.522608,6.589732
2012-05-09,,3.50261,1.8909947,1.902288
2012-05-10,,3.701749,1.2529367,-0.41822684
2012-05-11,,3.8847868,1.0697335,-2.8636649
2012-05-12,,4.056529,4.9460797,0.1894043
2012-05-13,,4.268702,4.811579,1.3800781
2012-05-14,,4.4460926,-5.546212,7.5166993
2012-05-15,24.279146,4.650879,0.3136091,2.6410923
2012-05-16,,4.779135,-1.0561244,2.7094378
2012-05-17,,4.896527,-1.7419783,0.5595494
2012-05-18,,5.0434837,-0.86340684,1.7196847
2012-05-19,,5.172618,11.769538,9.279373
2012-05-20,,5.35001,14.4144535,9.286147
2012-05-21,,5.5082674,7.9384346,-3.4003975
2012-05-22,,5.7247844,2.9888184,-3.1320453
2012-05-23,28.556791,5.8491397,-1.4273298,-0.8071777
2012-05-24,,5.932182,4.9470286,4.672921
2012-05-25,,6.0430512,11.523158,4.83388
2012-05-26,,6.096091,9.260526,3.814802
2012-05-27,,6.1443534,9.804911,7.5773644
2012-05-28,,6.21957,11.5407715,-2.4984374
2012-05-29,,6.2534842,8.045585,-4.987528
2012-05-30,,6.3439198,5.8236675,-0.5712542
2012-05-31,20.363815,6.4556594,2.7136579,0.86689454
2012-06-01,,6.656523,-4.837054,-2.4656389
2012-06-02,,6.777835,-3.9751604,-2.8242047
2012-06-03,,6.9273934,-6.119252,-3.4475586
2012-06-04,,7.0282674,-7.101395,-3.1666574
2012-06-05,,7.1256595,-8.035763,-2.1393206
2012-06-06,,7.250439,-4.105978,-4.8216796
2012-06-07,,7.3595686,-1.0846819,-4.187786
2012-06-08,41.20646,7.483921,-2.7140067,-3.9871233
2012-06-09,,7.4887047,-3.3560617,-3.5452287
2012-06-10,,7.4756603,-4.96386,-2.3095424
2012-06-11,,7.5287,-1.7591308,-0.6312151
2012-06-12,,7.540444,0.9475795,-0.54433596
2012-06-13,,7.606087,2.9499652,-1.2338797
2012-06-14,,7.6782665,4.0704103,-1.4281738
2012-06-15,,8.195222,2.0439942,-1.0668457
2012-06-16,34.828144,8.305657,-1.4509348,-1.2001116
2012-06-17,,8.412178,-5.819845,-1.3738421
2012-06-18,,8.48392,-1.5240653,1.0686872
2012-06-19,,8.514787,-0.64058316,-2.8694685
2012-06-20,,8.585222,-1.0991839,-5.5388813
2012-06-21,,8.631747,5.432701,-4.714481
2012-06-22,,8.799134,5.792948,0.35770088
2012-06-23,,8.879571,1.2964774,0.22015904
2012-06-24,31.310795,8.921312,0.19130859,-1.5125698
2012-06-25,,8.900879,-3.4718611,-3.7202427
2012-06-26,,8.899133,1.2042062,-2.1295967
2012-06-27,,8.875221,-1.9191266,-4.020487
2012-06-28,,8.898703,-1.2335728,-4.677511
2012-06-29,,8.943918,1.246003,0.43091518
2012-06-30,,9.038269,-1.1036063,4.1095285
2012-07-01,,9.151743,0.78248465,1.2165667
2012-07-02,35.699165,9.216092,-2.6098423,-1.5818847
2012-07-03,,9.299571,8.463532,-3.731501
2012-07-04,,9.364353,1.0989956,-3.2040527
2012-07-05,,9.360871,-4.3101006,0.6206473
2012-07-06,,9.510444,4.0060964,-0.35643834
2012-07-07,,9.606957,5.621666,2.8064106
2012-07-08,,9.749135,5.7038364,0.05284598
2012-07-09,,9.816962,2.8262556,-3.2141323
2012-07-10,36.871128,9.906094,3.4918876,-0.91450197
2012-07-11,,9.987397,-5.0687637,-3.1506
2012-07-12,,10.142615,-4.534633,-0.7641183
2012-07-13,,10.208703,-3.1174943,1.2475725
2012-07-14,,10.230876,-5.9990864,0.54157364
2012-07-15,,10.260009,0.33313337,3.3560476
2012-07-16,,10.377398,0.35382256,0.68893695
