,chla,par,sst,mld,eastward_wind,northward_wind,spm,sss
2008-04-17,,,4.306007385253906,176.27646418980189,9.9898681640625,0.460746433423913,,34.10231399536133
2008-04-18,,,4.309754943847656,175.0555703299386,4.6892832880434785,-5.244931428328805,,34.09973634992327
2008-04-19,,,4.332508087158203,173.79108101981026,2.6738546620244565,-2.466780952785326,,34.0657719203404
2008-04-20,,,4.387258148193359,173.15883854457311,-0.23420516304347827,-0.8627558169157609,,34.03485706874302
2008-04-21,,13.435562154521113,4.424508666992187,172.35217830113,3.4944272248641304,-3.5828538977581523,,34.01298032488142
2008-04-22,1.2543597012758254,,4.469007110595703,171.89434596470423,5.676428753396739,0.8542108950407609,0.5649492489174008,34.00859451293945
2008-04-23,,,4.550257873535156,175.4043971470424,5.365091075067935,-2.009473717730978,,34.01473617553711
2008-04-24,,,4.6570075988769535,175.37169647216797,4.299295176630435,-3.245111880095109,,34.005201067243306
2008-04-25,,,4.570006561279297,134.33018929617745,-1.2584865404211956,-1.2566926375679348,,33.96614510672433
2008-04-26,,,4.5882568359375,23.970485959734237,-3.3228865913722827,1.21044921875,,33.94650159563337
2008-04-27,,,4.782006072998047,33.93381718226841,-2.1305037788722827,5.507923955502718,,33.9515004839216
2008-04-28,,,4.953504180908203,44.43128858293806,-0.40019425101902173,5.931683084239131,,33.97592272077288
2008-04-29,,19.205807478531547,5.6370086669921875,20.634841101510183,-2.8871221127717392,1.8822817595108696,,33.9495119367327
2008-04-30,0.7123640271333548,,6.220253753662109,12.633654458182198,-1.848351520040761,3.612363068953804,0.5625245358262744,33.918544224330354
2008-05-01,,,6.649005889892578,6.474702290126255,-2.0490934952445654,2.0875350288722827,,33.90048326764788
2008-05-02,,,7.098005676269532,5.798852954592023,-1.4322934358016304,2.163765285326087,,33.87971551077707
2008-05-03,,,6.70800552368164,3.040950434548514,0.21955672554347827,2.071772036345109,,33.866224561418804
2008-05-04,,,6.150258636474609,6.474702290126255,5.381007982336956,1.8801694123641304,,33.89996828351702
2008-05-05,,,6.059257507324219,10.093767711094447,-2.0045272163722827,-2.0617357336956523,,33.89932523454939
2008-05-06,,,6.062007904052734,13.09148815699986,5.324547809103261,3.746152131453804,,33.923018319266184
2008-05-07,,24.64331863237464,6.105257415771485,11.510872295924596,3.174910835597826,-0.20805557914402173,,33.94149235316685
2008-05-08,0.7614724879915064,,6.1262565612792965,11.22745132446289,4.173281462296195,1.0565450917119565,0.41354769127709523,33.93305206298828
2008-05-09,,,6.105506896972656,14.97732652936663,4.062738833220108,1.2436629585597827,,33.91980470929827
2008-05-10,,,6.101755523681641,26.434067044939315,8.60319187330163,-2.860977836277174,,33.94414683750698
2008-05-11,,,6.101504516601563,30.81618881225586,0.22774605129076086,-6.209515115489131,,33.918914794921875
2008-05-12,,,6.142756652832031,36.71352168491909,6.065886124320652,-8.024557362432065,,33.930813380650115
2008-05-13,,,6.136503601074219,33.857511792864116,3.2352188773777173,-5.661833389945652,,33.93554469517299
2008-05-14,,,6.134503936767578,7.957211085728237,-3.1611434273097827,-1.4311311141304348,,33.865810939243865
2008-05-15,,24.26413390947425,6.157758331298828,7.880905423845563,-4.284906801970108,-0.523299507472826,,33.83456202915737
2008-05-16,0.7781646540088039,,6.169506072998047,9.995660373142787,-5.298361073369565,-1.6670346467391304,0.495677765636217,33.808615003313335
2008-05-17,,,6.2320098876953125,16.056505611964635,-6.605718198029892,-6.097104279891305,,33.853669847760884
2008-05-18,,,6.216755676269531,29.32277924673898,-6.659084154211956,-7.2386952275815215,,33.923740931919646
2008-05-19,,,6.344508361816406,24.155799865722656,-6.799518087635869,-2.506342348845109,,33.94469942365374
2008-05-20,,,6.5972541809082035,12.709959983825684,-5.511023479959239,-0.41457731827445654,,33.91926629202707
2008-05-21,,,6.666007995605469,7.837302207946777,-3.926572053328804,-1.260094684103261,,33.892572675432476
2008-05-22,,,6.651753997802734,3.8912127699170793,-3.868838102921196,-1.3262355638586956,,33.8576169695173
2008-05-23,,42.89478442979895,6.663506317138672,5.918761491775513,-3.7558381453804346,-4.288616677989131,,33.85835811070034
2008-05-24,0.7730587720870972,,6.6410064697265625,6.343892710549491,-1.9723006538722827,-4.807171365489131,0.5188024097528213,33.886317116873606
2008-05-25,,,7.118505859375,9.614132404327393,5.348685886548913,2.3429273522418477,,33.91277313232422
2008-05-26,,,7.096006774902344,6.474702290126255,2.7701203719429346,-2.7557744565217392,,33.91999217442104
2008-05-27,,,7.133506011962891,16.089207921709335,8.827440344769022,3.0251730213994565,,33.961290087018696
2008-05-28,,,7.2140052795410154,28.592425755092076,8.07735011888587,1.3034614894701086,,34.00386265345982
2008-05-29,,,7.253507232666015,26.259653908865793,6.3935546875,0.4940238620923913,,34.02114486694336
2008-05-30,,,7.754258728027343,3.3897760254996165,-0.00040336277173913044,-1.1352592136548914,,33.98596518380301
2008-05-31,,29.302573204040527,7.862255096435547,2.975545644760132,-0.6222719938858695,0.6495732846467391,,33.95840236118862
2008-06-01,0.8156533258802751,,8.273509216308593,4.861383983067104,4.332423997961956,1.7692074983016304,0.5145136211067438,34.001538957868306
2008-06-02,,,7.742257690429687,9.22170386995588,2.9863387398097827,-3.018480383831522,,34.0209721156529
2008-06-03,,,7.693004608154297,7.902707099914551,-3.9238546620244565,-2.832349694293478,,33.97046225411551
2008-06-04,,,7.884004974365235,5.984166281563895,-3.447456691576087,-2.855086616847826,,34.03812844412668
2008-06-05,,,7.992003631591797,3.226264068058559,-2.270688264266304,-3.6735733695652173,,34.042955126081196
2008-06-06,,,7.919755554199218,7.499377455030169,-4.986301587975544,-6.097056513247282,,34.0837162562779
2008-06-07,,,7.6085060119628904,6.616412707737514,-3.6646356997282608,-4.199744183084239,,34.08251190185547
2008-06-08,,47.78387658492379,7.6737548828125,9.069092682429723,-6.023018215013587,-5.4525624150815215,,34.074385506766184
2008-06-09,1.039988095110113,,7.7530052185058596,13.080587387084961,-7.5612315302309785,-4.9738026494565215,0.5392146986864862,34.08582632882254
2008-06-10,,,7.7445068359375,15.326152120317731,-8.22391941236413,-3.9941512398097827,,34.05546569824219
2008-06-11,,,7.722257232666015,17.87693977355957,-3.6634946076766304,-6.583066193953805,,33.957930428641184
2008-06-12,,,7.634256744384766,17.735229219709122,-2.961600925611413,-5.923233695652174,,33.9406487601144
2008-06-13,,,7.529755401611328,15.773084912981306,-4.730994183084239,-6.654334026834239,,33.95191083635603
2008-06-14,,,7.493755340576172,14.639401708330427,-3.2892111073369565,-5.606036642323369,,33.97231674194336
2008-06-15,,,7.4522560119628904,15.642275129045759,-4.026871390964674,-7.592948581861413,,34.00898688180106
2008-06-16,,47.59534678251847,7.426753234863281,15.783985410417829,-4.7740000849184785,-7.5884532099184785,,34.099419185093474
2008-06-17,1.066111292441686,,7.384507751464843,15.555068697248187,-3.7842062245244565,-5.827838400135869,0.5150291149105345,34.14733614240374
2008-06-18,,,7.438005065917968,16.132811001368932,-3.8041620669157608,-4.865170686141305,,34.19793210710798
2008-06-19,,,7.548255920410156,16.743255887712753,-4.389547596807065,-7.005960215692935,,34.176447187151226
2008-06-20,,,7.782256317138672,14.84651688167027,-6.93896484375,-4.666817043138587,,34.161953517368865
2008-06-21,,,8.08350830078125,5.493630273001535,1.2529933763586956,1.2875392747961956,,34.11403111049107
2008-06-22,,,8.315503692626953,2.975545644760132,3.120589546535326,-1.0283946161684783,,34.07529994419643
2008-06-23,,,8.486256408691407,2.975545644760132,-2.4023755944293477,-2.1356095023777173,,34.04032952444894
2008-06-24,,34.31744778674582,8.637003326416016,6.343892710549491,2.8509309188179346,-4.6080322265625,,34.030186244419646
2008-06-25,0.5836690564950308,,8.737255096435547,10.08286680494036,3.4710799507472827,-5.921636166779892,0.6640215262770652,34.03669302804129
2008-06-26,,,8.945006561279296,10.268180438450404,3.502271569293478,-5.343808381453805,,34.02934101649693
2008-06-27,,,8.947003936767578,6.1912814889635355,2.9097104279891304,-2.781308381453804,,34.01665605817522
2008-06-28,,,8.912255859375,2.975545644760132,-0.8542162024456522,-3.6549868376358696,,33.997374943324495
2008-06-29,,,8.833257293701172,6.343892710549491,-2.5784699813179346,-5.478016728940218,,34.00051988874163
2008-06-30,,,8.9632568359375,6.692718301500593,-5.125090225883152,-3.4331373131793477,,34.01207297188895
2008-07-01,,,9.275507354736328,5.232011147907802,0.6241826596467391,1.6576405400815217,,34.00785119192941
2008-07-02,,32.033790629843004,9.313504791259765,3.040950434548514,-0.15862771739130435,-1.7039794921875,,34.01221902029855
2008-07-03,0.7341559944730817,,8.926502990722657,8.164326327187675,-5.748184867527174,-5.892758576766305,0.7331531147162119,33.994880131312776
2008-07-04,,,8.742506408691407,12.06681306021554,-6.519106657608695,-7.813375721807065,,34.02872521536691
2008-07-05,,,8.686756896972657,16.209116799490793,-5.466297978940218,-8.233780570652174,,34.12498310634068
2008-07-06,,,8.730255889892579,15.555068697248187,-5.289885147758152,-6.016070822010869,,34.20256968906948
2008-07-07,,,8.725754547119141,11.456368310110909,-2.3810663637907608,-5.304236370584239,,34.23538316999163
2008-07-08,,,8.777006530761719,7.989913531712124,-0.7772800611413043,-4.258555536684782,,34.24830790928432
2008-07-09,,,8.949005889892579,4.2400383949279785,0.9940981657608695,-2.549120032269022,,34.22278649466379
2008-07-10,,47.06192928811778,9.708506774902343,5.646241528647287,-0.6664508322010869,-3.984969429347826,,34.194971902029856
2008-07-11,0.7363864275915869,,9.55650634765625,2.975545644760132,0.05720851732336957,-2.5741975203804346,0.8208326677742758,34.15371813092913
2008-07-12,,,9.529257202148438,3.0518512385232106,-3.3042363705842392,-4.649504288383152,,34.15435300554548
2008-07-13,,,9.60675506591797,3.978419201714652,-2.7118875254755435,-4.296407948369565,,34.17038072858538
2008-07-14,,,9.755755615234374,2.975545644760132,0.3543701171875,0.5470926036005435,,34.128736223493306
2008-07-15,,,10.099251556396485,2.975545644760132,-1.034386676290761,1.437308933423913,,34.05028642926897
2008-07-16,,,10.378004455566407,3.54238714490618,2.127993376358696,4.717396611752718,,33.99090085710798
2008-07-17,,,10.514253234863281,2.975545644760132,-0.6166143002717391,2.5473845108695654,,33.97309494018555
2008-07-18,,37.862231793610945,10.674755096435547,2.975545644760132,0.8528044327445652,2.074521272078804,,33.95945521763393
2008-07-19,0.5186461872524686,,11.079256439208985,2.975545644760132,0.8122983186141305,1.5802744989809783,0.7731635595361391,33.93707002912249
2008-07-20,,,11.651504516601562,2.975545644760132,-2.134330417798913,0.6180897588315217,,33.91008268083845
2008-07-21,,,11.712008666992187,2.975545644760132,-0.7359619140625,-5.503964631453805,,33.89942932128906
2008-07-22,,,11.351007080078125,6.409297466278076,2.0748715608016304,-5.546142578125,,33.933494567871094
2008-07-23,,,11.231006622314453,9.407017299107142,5.076118800951087,3.8631273352581523,,33.87887300763811
2008-07-24,,,11.279505920410156,9.472422122955322,5.704016644021739,3.6221923828125,,33.87588773454939
2008-07-25,,,12.211761474609375,9.428818907056536,6.112654976222826,2.1867410411005435,,33.88877323695591
2008-07-26,,26.13117147528607,11.996755218505859,5.995067085538592,0.9220979110054348,-2.1279721467391304,,33.87470953805106
2008-07-27,0.6684824991971254,,11.53350601196289,3.4878832612718855,-2.589896824048913,-3.5775942595108696,0.679825538680667,33.84655271257673
2008-07-28,,,11.399258422851563,7.0851472445896695,-4.616152556046195,-5.005694845448369,,33.84407370431082
2008-07-29,,,11.43975601196289,7.42307186126709,-4.952939240828805,-3.149339758831522,,33.85909979684012
2008-07-30,,,11.565254974365235,6.943436895098005,-2.268358313519022,-2.834180748980978,,33.82969720023019
2008-07-31,,,11.804754638671875,9.625033242361885,-4.083878226902174,-7.03564453125,,33.873526436941965
2008-08-01,,,11.301005554199218,11.33645943232945,-4.185292119565218,-6.971838909646739,,33.95691517421177
2008-08-02,,,10.571258544921875,11.33645943232945,-4.491911514945652,-6.977183466372282,,34.02947398594448
2008-08-03,,43.78940358369247,10.740507507324219,15.609572683061872,-7.516691788383152,-4.580757472826087,,34.14567129952567
2008-08-04,0.7805502703695586,,11.043756866455078,13.59292493547712,-3.6008619225543477,-1.194022800611413,0.5278858549538112,34.15430722917829
2008-08-05,,,11.26000518798828,2.975545644760132,-1.5898225203804348,-0.82958984375,,34.10659844534738
2008-08-06,,,11.398253631591796,5.33011828150068,-2.094774329144022,-3.435005519701087,,34.05419921875
2008-08-07,,,10.804505920410156,9.134497438158308,-1.5992325492527173,-5.725341796875,,34.05268478393555
2008-08-08,,,10.71575698852539,11.249253136771065,-0.6837901239809783,-4.7380848760190215,,34.05408641270229
2008-08-09,,,10.522756958007813,11.249253136771065,-1.8736678413722827,-4.849248471467392,,34.07722527640207
2008-08-10,,,10.446753692626952,3.040950434548514,-0.456123683763587,-2.376884128736413,,34.06511415754046
2008-08-11,,36.79742945795474,10.502756500244141,4.152831963130406,-3.507398522418478,-0.9325004245923914,,34.05059596470424
2008-08-12,0.6096418797969818,,10.574006652832031,5.886059079851423,-1.015067722486413,-2.8394510020380435,0.2911766829161808,34.02356120518276
2008-08-13,,,10.724507904052734,10.08286680494036,-5.288977581521739,-6.540973165760869,,34.08457292829241
2008-08-14,,,10.736003112792968,13.789139202662877,-0.22959833559782608,-7.242728855298913,,34.155784606933594
2008-08-15,,,10.705506134033204,13.898147310529437,5.498471467391305,0.8090714164402174,,34.15605545043945
2008-08-16,,,10.703256225585937,13.276801790509905,6.702180281929348,4.622489597486413,,34.10994938441685
2008-08-17,,,10.676753997802734,6.878031866891043,0.3133491847826087,-0.9029116423233695,,34.06891632080078
2008-08-18,,,10.630257415771485,11.848797116960798,-6.452700407608695,-3.707323157269022,,34.055445534842356
2008-08-19,,23.662634186122727,10.599005889892577,12.350233895438057,-4.770035453464674,0.48906143851902173,,34.036164964948384
2008-08-20,0.7946092694094686,,10.74475326538086,5.4282254832131525,-1.0085024626358696,1.527901027513587,0.6109846392646432,33.96279198782785
2008-08-21,,,10.853256988525391,5.733447892325265,1.8695174507472827,2.918817934782609,,33.9359245300293
2008-08-22,,,10.972757720947266,7.281361443655832,6.251857591711956,0.9151345957880435,,33.932237897600444
2008-08-23,,,11.33600311279297,7.586583886827741,3.5877314028532608,0.9751507302989131,,33.9194826398577
2008-08-24,,,11.466507720947266,6.485603264399937,-1.904503863790761,1.2500743036684783,,33.88596289498465
2008-08-25,,,11.529753875732421,6.343892710549491,-3.1771664826766304,1.0039327870244565,,33.85429055350168
2008-08-26,,,11.737007904052735,3.12815683228629,-1.5104025135869565,2.5356233016304346,,33.84917449951172
2008-08-27,,22.274301819179367,11.976003265380859,5.984166281563895,2.150199558423913,1.3760508661684783,,33.86669104439871
2008-08-28,0.7524049388510841,,11.396753692626953,7.4339726993015836,-4.362145465353261,-3.0289518936820654,0.42750278720632195,33.84584208897182
2008-08-29,,,11.328258514404297,10.07196603502546,-3.6432999320652173,-5.684097953464674,,33.841187068394255
2008-08-30,,,11.229003143310546,11.314657892499651,-3.9503439198369565,-7.088102921195652,,33.873682839529856
2008-08-31,,,10.828506469726562,13.810940878731865,-0.754988960597826,-4.6907215947690215,,33.892835344587056
2008-09-01,,,10.803007507324219,13.898147310529437,-0.9757876188858695,-6.373227326766305,,33.905449458530974
2008-09-02,,,10.426006317138672,14.7048066002982,-3.735792077105978,-7.005583389945652,,33.95525632585798
2008-09-03,,,10.285505676269532,15.63137435913086,-4.680403999660326,-5.820354959239131,,34.0347900390625
2008-09-04,,21.255683484284773,10.259257507324218,18.345673152378627,-0.2941788383152174,-6.255116338315218,,34.13453183855329
2008-09-05,1.029976683003562,,10.259257507324218,18.203962598528182,6.239199431046195,-2.1420792289402173,0.9171843984060817,34.114475795200896
